Dataset,Id,Context,Comment,Target,abuse
AbuseEval,50647,,@USER 보수주의자(느슨하게 정의된)가 이러한 사고 방식의 변화를 갖도록 설득하는 것이 승리하는 데 결정적으로 중요합니다. 그리고 변화는 어쨌든 관계없이 올 것입니다. 그것은 이미 너무 늦기 전에 올 것입니다.,0,NOTABU
AbuseEval,97778,,@USER @USER 시카고 아이들이 매일 이 일을 겪으며 가장 엄격한 총기 규제를 받는지 맞춰보세요!,0,NOTABU
AbuseEval,29161,,@USER @USER #Liberals는 규칙이 중산층과 그들에 합류하기를 원하는 사람들을 위한 것이라고 믿습니다. #ethics #friendsandfamily #cdnpoli #lpc @USER @USER @USER,0,NOTABU
AbuseEval,69957,,@USER 경찰은 자신의 첫 번째 권리를? 당신은 그가 공개석상에서 이런 말을 하는 것을 불행하게 여기지만 다른 사람들은 그녀가 공개석상에서 말하는 것을 더욱 불행하게 봅니다. 그녀는 매우 공인이며 비슷한 플랫폼을 사용하고 있습니다.,0,NOTABU
AbuseEval,21206,,"@USER @USER @USER 사회주의는 일단 구현되면 역사적으로 단 하나의 효과적인 중지 조치가 있었고 그것은 내전이었습니다. 총기 규제의 힘/이유가 분명해집니다. Saul Alinsky's-Rules for Radicals를 읽으면 이 과정에 대한 명확한 그림을 볼 수 있습니다.""",0,NOTABU
AbuseEval,12942,,"@USER 안녕하세요 @USER 그들은 30년 동안 =liberals에서 Kavenaugh를 알고 있습니다. 아무도 이것을 언급하고 싶어하지 않습니다. 그건 크다. 당신은 그것을 당신의 '나무'로 보내야 합니다. 나는 멀리 떨어져 있고 많은 팔로워가 없습니다. '반동'을 일으킬 수 있고, 차이를 만들 수 있습니다. 교장선생님의 든든한 버팀목. 리트윗해주세요""",0,NOTABU
AbuseEval,69258,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 총기 규제는 학교 안전에 어떤 역할을 하나요?,0,NOTABU
AbuseEval,23394,,@USER @USER @USER 정말 정신병인 것 같아요. 왜 그의 가족은 문제를 해결하지 않습니까? Jared가 op-ed와 함께 했습니까?,1,EXP
AbuseEval,42338,,@USER @USER @USER 움직임 내에서 지각을 왜곡하는 피드백 루프가 확실히 있습니다. 노동파는 종종 보수보다 서로를 더 싫어한다,0,NOTABU
AbuseEval,73842,,"@USER 예, 그녀는 그렇습니다. 나는 그날 일하고 있지만 우리는 그것을 계획 할 것입니다!",0,NOTABU
AbuseEval,32062,,두근두근 💗 🇺🇸 #MAGA #KAG 단연! URL,0,NOTABU
AbuseEval,96773,,@USER 하지만 그는 여전히 LGBTQ를 존중하지 않는 것에 대해 화를 내고 있습니다.,1,EXP
AbuseEval,85550,,@USER 물론입니다. 그는 매우 특별합니다.,0,NOTABU
AbuseEval,25908,,"#FarRight @USER #Leader @USER #QuoteoftheDay 내 거래 아니면 거래 없음"" #NoTrust #NoConfidence 당신의 파티는 #범죄입니다 #마피아 수사관도 공개 기록에 언급한 #ToriesOUT #CriminalsinUniform #CriminalsOutofNumber10 #GE2018 #GTTO""",0,NOTABU
AbuseEval,59041,,@USER @USER 제가 변호하겠습니다. 나는 CA 교수가 거짓말쟁이 진보주의자들의 말똥 더미라고 생각한다. 거기.,0,NOTABU
AbuseEval,12774,,@USER 이런 젠장- 당신이 얼마나 세뇌 될 수 있습니까?,1,EXP
AbuseEval,95898,,@USER 감사합니다 상냥한 영혼입니다 xxx😘😘😘❤️❤️❤️ URL,0,NOTABU
AbuseEval,75809,,@USER 예 Jeff가 가야 합니다. 안티파는 테러조직이다.,1,EXP
AbuseEval,52021,,"@USER 예, 그는 그곳에서 똥을 처리하기 위해 요정의 세계로 돌아가야 했습니다.",0,NOTABU
AbuseEval,97939,,@USER님도 자신의 자리를 양보하고 계십니다. URL,0,NOTABU
AbuseEval,54493,,@USER @USER @USER 극좌파 투가라티도 장난이 아니다. 둘 다 같이 정죄합시다. 안티파? Ben Shapiro 연설에 대해 폭동을 일으키는 대학? 나는 그녀에 대한 모든 위협을 분명히 비난합니다.,0,NOTABU
AbuseEval,67338,,@USER @USER @USER 당신은 지금 숫자를 만드는 것뿐입니다.,0,NOTABU
AbuseEval,50124,,"@USER 솔직히 말해서, 선거 직후 나는 여전히 트럼프가 비밀 민주당원으로 증명되기를 바랐습니다."" (적어도 일부 문제에서) 그의 대통령직에서 이 시점에서 화를 내고 우울한 사람들은 보수파가 될 것이라고 생각했습니다. 분명히 내가 틀렸습니다. .""",0,NOTABU
AbuseEval,11090,,@USER 나는 솔직히 당신이 다니고 있는 학교에서 온 것이 놀랍지 않습니다. 왜 베이핑을 하려고 합니까? 나는 그들이 많은 어리석은 일에 대해 당신을 비난하는 것을 좋아하지만 그것이 당신에게 전달되지 않도록 하는 것을 알아차렸습니다.,0,NOTABU
AbuseEval,13152,,@USER 끝없이 사랑해 동맹 💞 #AskAlly 엄마가 병원에 ​​있는 동안 조언을 구하려면 어떻게 해야 합니까?,0,NOTABU
AbuseEval,19264,,@USER 벌써 꺼져!,0,NOTABU
AbuseEval,97648,,@USER @USER @USER @USER @USER 방금 ANTIFA 및 BLM과 이야기했습니다. 그들은 당신이 거짓말을했다고 말했다.,0,NOTABU
AbuseEval,90586,,@USER는 ANTIFA 또는 BLACK LIVES MATTER 또는 다른 SOROS 자금 지원 그룹과 관련이 없습니다.,0,NOTABU
AbuseEval,25709,,"@USER @USER @USER @USER @USER는 그의 표정을 주목합니다. 그는 그것이 누구인지, 의도인지 알지 못했다. 뒤에 있던 경비원은 그에게 물러날 것을 촉구했다. 그는 대단한 씩씩한 사람입니다.",0,NOTABU
AbuseEval,48417,,@USER World는 이것보다 훨씬 더 많은 것을 필요로 합니다. 안티파는 독이다.,0,NOTABU
AbuseEval,73062,,@USER 저는 트럼프를 지지하지 않습니다. 그는 가증한 놈이다!,1,EXP
AbuseEval,90788,,@USER @USER 정확히 언제 Malam을 채택하셨습니까? 당신은 평범한 오래된 Bolaji로 기사 목록을 가지고 있으며 정치 때문에 Malam이되었으며 여기에서 사실을 주장합니다. 제발,0,NOTABU
AbuseEval,39762,,@USER 맙소사!!!!! 난 데일이 싫어!!!!!!,1,EXP
AbuseEval,90451,,@USER @USER @USER @USER 요점은 그들이 진술을 시도하고 있다는 것입니다. 그리고 (일부) 트럼프 추종자들은 성명을 발표하기 위해 안티파가 한 그 어떤 것보다 훨씬 더 나쁜 죄를 지었습니다.,0,NOTABU
AbuseEval,39412,,@USER @USER 미국 사람들이 진실을 알 수 있도록 정보의 기밀을 해제하십시오! 투명성을 위해!! #BlueRipple #KatesWall #OBAMASPYGATE #앰네스티 금지 #NoDACA #MAGA,0,NOTABU
AbuseEval,95018,,@USER 그는 결코 이것을 살지 않을 것입니다! 그가 화난 거 알지! 세계 지도자들이 그를 만나면 어떤 생각을 할지 상상이 가나요‼️😱,0,NOTABU
AbuseEval,60290,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 자신을 방어하기 위해 몇 가지 자발적인 행동을 합니다. 안티파의 목표는 우리 국가에 대한 은행 독점을 막는 것입니다.,0,NOTABU
AbuseEval,94146,,@USER @USER alt right라는 이름은 사람들이 파시스트인 ANTIFA처럼 우익 단체라고 생각하게 만드는 것입니다. 그들에게 모든 흑인의 삶은 중요하지 않다는 BLM.,1,EXP
AbuseEval,29307,,@USER 오바마가 5분 이상 거침없이 연설했습니다....트럼프는 더 나은 선물과 총기 규제를 요구할 수 없었습니다.,0,NOTABU
AbuseEval,63069,,@USER @USER @USER 대부분의 집단 저격수는 진보적인 백인 남성입니다. 우리는 총기 규제가 아닌 자유 통제를 가져야 합니다.,1,IMP
AbuseEval,43202,,@USER aaaaaaaa 너무 신나네요!!! 대부분의 내 친구들은 지금 이 시점에서 2학년인데 다른 나라는 아직 안 가봤으니 이사를 가는데 타격을 받을 것 같다.... 영화 공부를 하는 건 나 자신이 너무 싫어서다. / 뷔 베이비,0,NOTABU
AbuseEval,82230,,@USER 당신은 불명예입니다 집에 돌아가세요 당신은 더 이상 대통령이 아닙니다. 당신은 전임 대통령이 물러나는 전통을 깨고 있습니다. 이 나라는 더 이상 오바마의 나라가 아닙니다. 이 나라는 당신의 양이 아니라 우리 국민의 것입니다.,1,EXP
AbuseEval,59731,,#리트윗 👍 #공유 해주세요 😄 #고마워 🙏 #사랑 #공유 #인생 #돈 #크라우드펀딩 #gofundme #monsterfunder @USER #전직 MAGA 🇺🇸 #기부 #오늘: ⬇️ URL,0,NOTABU
AbuseEval,18269,,@USER 고소자는 실제로 조사가 필요합니다. 그녀가 모든 소셜 미디어 계정을 휘젓는 것이 흥미롭습니다. 그녀는 ANTIFA 회원이었나?,0,NOTABU
AbuseEval,21292,,@USER @USER 힐러리는 트럼프를 사랑하는 사람들의 모임을 떠난 적이 없습니다. 그녀는 그들이 삼키는 모든 비열한 트럼프 거짓말의 폭로에 대한 그들의 대답입니다.,0,NOTABU
AbuseEval,63015,,@USER 경찰이 해로울 것이라고 경고한 보수당 아래 지난 10년 동안의 치안 유지가 중요한 요소입니다. 청소년 센터와 놀이 계획의 부족은 또 다른 요인입니다.,0,NOTABU
AbuseEval,44366,,@USER @USER @USER @USER @USER 제발 이 가짜 보수당을 선택하지 마세요. 그는 Soros 돈으로 구매 및 지불했습니다. 그의 개인 역사에는 비윤리적인 것들이 너무 많습니다!,1,IMP
AbuseEval,64145,,**지원 가능한 위치** 교사 - 특수 교육 Mild/Moderate 관심/자격이 있는 경우 아래 링크에서 지원: URL URL,0,NOTABU
AbuseEval,39469,,@USER 죄송합니다... 사회주의 민주주의 자유주의자들을 달래기 위한 설정일 뿐입니다. 우리는 바보가 아니다,0,NOTABU
AbuseEval,58198,,올인입니다. #MAGA #WWG1WGA URL,0,NOTABU
AbuseEval,17037,,@USER는 돈을 따르십시오 💰,0,NOTABU
AbuseEval,68280,,@USER 모든 정치인은 @USER @USER @USER @USER @USER에 대한 믿음을 보여주기 위해 여권을 포기해야 합니다.,0,NOTABU
AbuseEval,36348,,@USER Lmao 굉장합니다,0,NOTABU
AbuseEval,20123,,@USER @USER 우리 모두는 이것이 또 다른 자유당 부패라는 것을 압니다!!,1,IMP
AbuseEval,53759,,@USER @USER 사용하기 전에 빠른 확인을 했을 때 진실로 보였습니다(내가 본 트윗에서 닉을 낸 후). 예를 들어; URL,0,NOTABU
AbuseEval,35961,,@USER LEGIT이 30초 후에 트윗했습니다.,0,NOTABU
AbuseEval,80143,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 당신은 1994 AWB가 합헌이라고 말했습니다. SCOTUS 케이스를 제공하도록 요청했습니다. 이에 대한 총기규제 지지 의혹에 대한 대응은 전적으로 부당하다.,0,NOTABU
AbuseEval,98359,,@USER @USER 그래서 그를 법정으로 데려가십시오,0,NOTABU
AbuseEval,42027,,"반트럼프 운동가들은 DC 트럼프 호텔의 주류 면허 취소를 원한다"" URL #TCOT #MAGA #RedNationRising""",0,NOTABU
AbuseEval,36883,,@USER '포르노 스타'라고 하기 위해 몸무게가 200파운드 미만이어야 하는 거 아닙니까?,1,IMP
AbuseEval,33174,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 버터를 많이 사용하세요!,0,NOTABU
AbuseEval,14490,,@USER @USER @USER @USER 은행 규제 완화는 독립적인 중앙 은행과 금융 부문에 대한 @USER 감독의 제거를 포함하여 1997년에 발표된 그의 극적인 변화와 함께 Gordon Brown 아래에서 발생했습니다. 당신은 몇 살입니까? 누가 당신에게 이 쓰레기 같은 역사를 가르쳤습니까?,1,IMP
AbuseEval,10859,,@USER @USER 왜 진보주의자들이 모이는 곳마다 내가 보지 않았으면 하는 것처럼 보입니까?,0,NOTABU
AbuseEval,78850,,@USER 그래도 팀에 대해 기분이 좋아야 합니다. 왜 당신이 그들을 전환 했을까요? 의미가 없었을 것입니다. 당신은 올바른 결정을 내렸고 아마도 여전히 승리할 것입니다,0,NOTABU
AbuseEval,94885,,@USER 그들은 모든 것을 바라고 있습니다. 그러나 그들은 아마도 그들이 안티파를 지지하는 나라에서 가장 큰 인종차별적 편협한 군중일 것입니다.,1,EXP
AbuseEval,41268,,@USER @USER @USER @USER @USER 원숭이는 수세기 동안 흑인을 비인간화하는 데 사용되었지만 그 중 어느 것도 세계에서 5번째로 큰 경제와 90억 달러의 잉여와 아무 관련이 없습니다. 당신이 말하는 다른 모든 것은 넌센스입니다. 당신의 L과 떠나,1,EXP
AbuseEval,87694,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 사회 보장에 대한 내 경험을 논의하지 않기로 고의적으로 선택합니다 영향을 받는 사람들과의 모든 작업 및 연대.,0,NOTABU
AbuseEval,87232,,@USER 그는,0,NOTABU
AbuseEval,99111,,@USER @USER 맙소사!!! 착한 사람은 이제 악이다!!!! 같은 일이 미국에서 일어나고 있습니다!!! 세계주의 세계 지도자들은 돈을 다 쏟아부어 우리에게 악이 선이고 선이 악이라고 믿게 만들 것입니다!! 좋은 책에서 읽었습니다!! 마지막을 위해!!!!,1,EXP
AbuseEval,11312,,@USER @USER 단연 SC 최고의 선택입니다. 다른 사람이 시작하는 것을 원하지 않습니다. 그것이 그가 누구인지의 현실일 뿐입니다.,0,NOTABU
AbuseEval,90223,,@USER @USER 트랜스혐오자인데 왜 안티파라고 하지?,1,IMP
AbuseEval,73525,,@USER 이 FAKE 투표에서 투표하라는 요청을 받은 적이 없다는 사실이 재미있습니다.,0,NOTABU
AbuseEval,53339,,@USER @USER 오늘 읽은 것 중 가장 슬픈 것은 Kavanaugh가 무죄로 추정된다고 주장하는 보수파입니다. 잘못된. 평생 최고 재판소에 앉을 수 있는 자질이 있음을 증명해야 하는 인준청문회다. 이것은 형사 재판이 아닙니다. - 팀 쿤츠,0,NOTABU
AbuseEval,77031,,@USER 그럼 나도 너만큼 미쳤어 이번 일요일도 같은 결과가 나올 거라 믿어 49ers 27 KC 17 나이너스 베이비👍👊,0,NOTABU
AbuseEval,70238,,@USER @USER 가격만 보면...,0,NOTABU
AbuseEval,48128,,@USER @USER 😂😂😂😂 웃기네요!! 그들은 정말로 무언가를 하고 있다고 생각합니다! 진짜로 그들은 단지 비웃음을 받고 있을 때.,0,NOTABU
AbuseEval,76330,,@USER @USER 앗 젠장 마피아가 드디어 날 찾았어,0,NOTABU
AbuseEval,76501,,@USER @USER 이 사람에 대해 들어본 적이 없습니다.,0,NOTABU
AbuseEval,58948,,@USER @USER @USER 왜 일부 보수주의자들은 맹목적으로 파시스트를 따르나요?,1,IMP
AbuseEval,51116,,@USER Goodell은 역사상 어떤 스포츠보다도 최악의 커미셔너입니다.,1,EXP
AbuseEval,51552,,.@USER 제발 모두에게 호의를 베풀고 이 거짓 스레드와 계정을 삭제하십시오. URL,0,NOTABU
AbuseEval,56804,,"@USER @USER @USER가 들었습니다."" 그들은 팬들이 어떻게 생각하는지 신경쓰지 않습니다. 그들이 하는 일은 Fox 돈을 세는 것뿐입니다.""",0,NOTABU
AbuseEval,16387,,@USER 어젯밤에 Kavanaugh에게 당신은 당신의 큰 눈망울에 영고의 관심을 구하는 악랄한 아이처럼 바보로 만들어졌습니다. 당신은 회의소와이 나라에 당혹 스럽습니다,1,EXP
AbuseEval,50952,,@USER 굿- 디엠으로 보내주신 사운드트랙이 좆같았는데 아직도 자주듣네요💪🏽 나쁨- 내 트랙이 더 좋다😭 (농담이야 젠장),0,NOTABU
AbuseEval,78769,,"#serenawilliams 예, 그녀는 보이콧해야 합니다. 그녀는 약간의 작업입니다.",1,EXP
AbuseEval,80936,,@USER @USER @USER @USER @USER 훌륭한 리더가 할 수 있는 일은 놀라운 일입니다 .....온타리오주를 뒤덮는 것은 .....당신의 이미지를 위해 많은 일을 합니다.....대신 ....잃는다 자유주의자,0,NOTABU
AbuseEval,47770,,"@USER 아마도 그녀는 그것을 믿지 않았을 것입니다. 어쩌면 그녀는 자신의 계산적 의제를 위해 ""신호등""을 너무 필사적으로 찾고 있던 서구에서 너무 많은 사람들을 사용하고 속였을 수도 있습니다. 그리고 그 동안 그녀는 시간을 투자하고 계산했습니다. 그래서 그녀의 TRUE COLOURS.""",0,NOTABU
AbuseEval,88493,,Krav Maga Defcon Wuppertal @ Body Masters URL,0,NOTABU
AbuseEval,23081,,"@USER 친애하는 @USER님, 그는 ur와 내 돈을 절약하는 것 외에는 아무 것도 하지 않는다는 점을 이해해 주십시오. 그가 우리 세금을 현명하게 사용했다면 우리 아이들은 공립 학교에 다녔을 것입니다. 그녀의 아내는 여기서 치료를 받았을 것입니다. 그의 아들들도 그와 함께 서 있었을 것입니다.",0,NOTABU
